id,text,sentence,pet,label,category,euph_status
1736,"Como se ha visto, Guatemala se ubica entre los peores indicadores de América Latina en cuanto a necesidades insatisfechas de métodos anticonceptivos (Unicef, 2007) El uso de anticonceptivos alcanza solo a un 43% de las mujeres en unión en edad reproductiva (Guttmacher Institute, 2006 citando a Stupp P. et ál., 2003). La necesidad insatisfecha es particularmente elevada entre adolescentes: según la ENSMI 2002, más de la mitad de las mujeres entre 15 y 19 dijeron [PET_BOUNDARY]Tener necesidad[PET_BOUNDARY] insatisfecha de anticoncepción efectiva. El 84% de las adolescentes entrevistadas dijo que no deseaba tener un hijo pronto, sin apenas percibirse diferencia entre la opinión de las adolescentes indígenas y las no indígenas (84% y 85%, respectivamente). Sin embargo, solo un 18% de las mujeres de esta edad usa un anticonceptivo efectivo. Más aún, la necesidad insatisfecha de anticonceptivos es mucho mayor entre mujeres adolescentes indígenas que entre las no indígenas (67% y 42%, respectivamente) (datos de la ENSMI 2002, citados en Guttmacher Institute, 2006)."," La necesidad insatisfecha es particularmente elevada entre adolescentes: según la ENSMI 2002, más de la mitad de las mujeres entre 15 y 19 dijeron [PET_BOUNDARY]Tener necesidad[PET_BOUNDARY] insatisfecha de anticoncepción efectiva",Tener necesidad,1,Bodily Functions/Parts,sometimes_euph
1737,"-Con fondos suficientes haremos inversiones, crearemos empresas y pondremos a nuestros principales miembros como gerentes, las ganancias serán para la causa revolucionaria. Adicionalmente tendremos personas con poder económico, lo que acarreará poder político y social en cada ambiente, seremos intocables, porque tenemos claro que el poder económico da inmunidad, a la vez que se autofinanciará el movimiento sin [PET_BOUNDARY]Tener necesidad[PET_BOUNDARY] de depender del apoyo exterior."," Adicionalmente tendremos personas con poder económico, lo que acarreará poder político y social en cada ambiente, seremos intocables, porque tenemos claro que el poder económico da inmunidad, a la vez que se autofinanciará el movimiento sin [PET_BOUNDARY]Tener necesidad[PET_BOUNDARY] de depender del apoyo exterior",Tener necesidad,1,Employment/Finances,sometimes_euph
1738,"He buscado refugio entre las mujeres. ¿No es la mujer lo único que nos queda del Paraíso terrenal? Al [PET_BOUNDARY]tenernecesidad[PET_BOUNDARY] de amar y ser amado, creí estar enamorado. No estoy seguro de ello. En el otoño del 45, sentado en el bordillo cubierto de nieve de una acera, a las dos de la madrugada, con unas cuantas copas de más, le dije a la que creía entonces una buena amiga, Simone de Beauvoir: Simone, tienes que elegir: el amor o dura o es pasto de las llamas. La tragedia es que no puede durar y ser pasto de las llamas a la vez."," Al [PET_BOUNDARY]tenernecesidad[PET_BOUNDARY] de amar y ser amado, creí estar enamorado",Tener necesidad,0,Physical/Mental Attributes,sometimes_euph
1739,"El periodo de declive se puede ubicar desde el 975 d. C. hasta el 1200 d. C, con la caída de Mayapán. Se caracterizó por la conquista del territorio por parte de grupos étnicos externos que venían de la meseta central de México: toltecas llegados desde Tula y aztecas provenientes de Tenochtitlán. Ocurrieron cambios religiosos, como la introducción del culto a Quetzalcóatl ""la Serpiente Emplumada"", con su doble condición de dios y líder, y de otras deidades asociadas al militarismo opresivo. El gobierno, de una teocracia más o menos pacífica, se convirtió en una [PET_BOUNDARY]Autocracia[PET_BOUNDARY]militar[PET_BOUNDARY] y secular. Adicionalmente, se afianzó el carácter urbano, con lo que la base de la riqueza a partir de la producción agrícola se cambió por una economía dependiente de los tributos y de los botines de guerra. Lo anterior condujo a la aparición de nuevos preceptos alrededor de la sociedad, la religión y la guerra, reflejados en la arquitectura con la construcción de murallas defensivas, la ubicación estratégica de centros ceremoniales para beneficio de los combates, la captura de prisioneros con destino al sacrificio en instrumento para la supervivencia de la sociedad."," El gobierno, de una teocracia más o menos pacífica, se convirtió en una [PET_BOUNDARY]Autocracia[PET_BOUNDARY]militar[PET_BOUNDARY] y secular",Autocracia,1,Politics,always_euph
1740,"Sin recurrir como explicación a la que convencionalmente ha sido denominada, en otras ocasiones, ""la crisis de las ideologías"", parece posible considerar que en América Latina, como en otras partes del mundo, se vive un estado de aguda desorientación ideológica, si es que no de franco extravío ideológico. Es indicio de esta situación el hecho de que en el lenguaje político se han vuelto comunes expresiones tales como ""agotamiento del modelo"", ""crisis de la democracia"" y ""neomilitarismo""; y han recobrado vigencia expresiones tales como ""autoritarismo"", [PET_BOUNDARY]Autocracia[PET_BOUNDARY], ""oligarquía"" y ""continuismo"", que fueron usuales en el siglo XIX y buena parte del XX."," Es indicio de esta situación el hecho de que en el lenguaje político se han vuelto comunes expresiones tales como ""agotamiento del modelo"", ""crisis de la democracia"" y ""neomilitarismo""; y han recobrado vigencia expresiones tales como ""autoritarismo"", [PET_BOUNDARY]Autocracia[PET_BOUNDARY], ""oligarquía"" y ""continuismo"", que fueron usuales en el siglo XIX y buena parte del XX",Autocracia,1,Politics,always_euph
1741,"-El ingenio político y la elocuencia del general Antonio Guzmán Blanco le permitieron sacar gran provecho de la conmemoración del Centenario del nacimiento de Simón Bolívar. Para este fin no tuvo empacho en cambiar al héroe nacional de consecuente adversario del liberalismo reformista y de la democracia, reunidos en el federalismo, en la estrella norteña del liberalismo reformista y la federación, que el general pretendía personificar, para legitimar con ello su política autoritaria nominalmente federalista y en los hechos crudamente centralista, puesto que era practicada teniendo como eje una [PET_BOUNDARY]Autocracia[PET_BOUNDARY]desembozada, a diferencia del centralismo practicado por los conservadores, revestido siempre de un halo institucional. No se detuvo allí el Ilustre Americano."," Para este fin no tuvo empacho en cambiar al héroe nacional de consecuente adversario del liberalismo reformista y de la democracia, reunidos en el federalismo, en la estrella norteña del liberalismo reformista y la federación, que el general pretendía personificar, para legitimar con ello su política autoritaria nominalmente federalista y en los hechos crudamente centralista, puesto que era practicada teniendo como eje una [PET_BOUNDARY]Autocracia[PET_BOUNDARY]desembozada, a diferencia del centralismo practicado por los conservadores, revestido siempre de un halo institucional",Autocracia,1,Politics,always_euph
1742,"En su entrevista con ""Harold"" Alberto Garrido, luego de trazar la evolución del denominado ""chavismo"", llega al meollo de la [PET_BOUNDARY]Autocracia[PET_BOUNDARY] que está en vías de establecerse en Venezuela: A lo que respondió ""Harold"": ""Así es""...","En su entrevista con ""Harold"" Alberto Garrido, luego de trazar la evolución del denominado ""chavismo"", llega al meollo de la [PET_BOUNDARY]Autocracia[PET_BOUNDARY] que está en vías de establecerse en Venezuela: A lo que respondió ""Harold"": ""Así es""",Autocracia,1,Politics,always_euph
1743,"Siguiendo al general Eleazar López Contreras, Chávez procede a montar un gran aparato de indoctrinamiento bolivariano mediante la instauración, utilizando la planta física ya existente, de una vasta red de ""Escuelas bolivarianas"", y al montaje de un costosísimo y escasamente productivo ""Plan Bolívar 2000"", a cargo de altos oficiales, que ha sido señalado por la Contraloría General de la República, antes y después de la instauración subrepticia de la [PET_BOUNDARY]Autocracia[PET_BOUNDARY] militar, como una escuela de corrupción y peculado que ha alcanzado niveles sin precedente, y se añade al gigantesco gasto secreto de la Fuerza Armada. Todo esto envuelto en una retórica bolivariana que no reconoce límites y que en sus expresiones concretas recuerda las prácticas de la dictadura militar perezjimenista.","Siguiendo al general Eleazar López Contreras, Chávez procede a montar un gran aparato de indoctrinamiento bolivariano mediante la instauración, utilizando la planta física ya existente, de una vasta red de ""Escuelas bolivarianas"", y al montaje de un costosísimo y escasamente productivo ""Plan Bolívar 2000"", a cargo de altos oficiales, que ha sido señalado por la Contraloría General de la República, antes y después de la instauración subrepticia de la [PET_BOUNDARY]Autocracia[PET_BOUNDARY] militar, como una escuela de corrupción y peculado que ha alcanzado niveles sin precedente, y se añade al gigantesco gasto secreto de la Fuerza Armada",Autocracia,1,Politics,always_euph
1744,"El sometimiento de los medios de TV de señal abierta y otros medios escritos o radiales al oficialismo era absoluta. En televisión, salvo honrosas excepciones, como Canal N, Hildebrandt y Cecilia Valenzuela, no hubo periodismo de investigación sino ""fábricas de humo"" que servían para ocultar y manipular la realidad de manera sistemática. Vivimos [PET_BOUNDARY]Autocracia[PET_BOUNDARY], una cleptocracia, y una auténtica imaginocracia. Un régimen donde se imponía la cultura del miedo, del terror, del ""hablas"" y te ""botan""."," Vivimos [PET_BOUNDARY]Autocracia[PET_BOUNDARY], una cleptocracia, y una auténtica imaginocracia",Autocracia,1,Politics,always_euph
1745,"Docente universitario, ex senador, ex decano del CAL y constitucionalista reconocido, el doctor Raúl Ferrero siguió, desde la cátedra, el texto periodístico o el análisis en su espacio por TV, el vertiginoso desarrollo de los acontecimientos que culminarían en el derrumbe de la dictadura fujimorista y el surgimiento de un gobierno transitorio. ""Defendiendo la democracia"" es una recopilación ligada a esta coyuntura y reúne algunas conferencias, entrevistas, artículos e intervenciones por TV. En todas ellas la posición del autor es clara: la defensa de la violada Constitución y del Estado de Derecho ante los múltiples atropellos a que los sometió la [PET_BOUNDARY]Autocracia[PET_BOUNDARY]derrotada. Se trata de un libro escrito desde lo cotidiano, pero que se erige como un documento de lo que fue, desde el punto de vista jurídico, el pasmoso año 2000 para los peruanos. Una lectura recomendable para ser conscientes de aquello que ojalá nunca vuelva a repetirse.",En todas ellas la posición del autor es clara: la defensa de la violada Constitución y del Estado de Derecho ante los múltiples atropellos a que los sometió la [PET_BOUNDARY]Autocracia[PET_BOUNDARY]derrotada,Autocracia,1,Politics,always_euph
1746,"La vigente [PET_BOUNDARY]Autocracia[PET_BOUNDARY] paraguaya no es fruto de la idiosincrasia nacional, sino de la deleznable tarea que desempeñaron funcionarios norteamericanos para derrocar a un gobierno elegido, el 10 de mayo de 1998, según normas, valores y principios completamente consistentes con los que rigen dentro de Estados Unidos.","La vigente [PET_BOUNDARY]Autocracia[PET_BOUNDARY] paraguaya no es fruto de la idiosincrasia nacional, sino de la deleznable tarea que desempeñaron funcionarios norteamericanos para derrocar a un gobierno elegido, el 10 de mayo de 1998, según normas, valores y principios completamente consistentes con los que rigen dentro de Estados Unidos",Autocracia,1,Politics,always_euph
1747,"Pero, si es importante la duración de ese periodo comunista, también lo es el género de experiencias que vivió cada país antes de la implantación de ""la dictadura del proletariado"", y en este sentido mientras que en Europa Central encontramos en las primeras décadas del siglo XX distintas formas de semidemocracias, en Rusia la [PET_BOUNDARY]Autocracia[PET_BOUNDARY] zarista siguió gobernando hasta la revolución comunista, con un brevísimo intervalo de meses de imposible democracia liberal. Es decir, en Rusia la democracia es un experimento completamente nuevo en su historia, mientras que en Polonia, Hungría o la República Checa, supone una vuelta a formas anteriores de relación política, mucho más claramente democráticas en el caso checo, pero con peso también del liberalismo, el pluralismo y el Estado de Derecho en los otros dos.","Pero, si es importante la duración de ese periodo comunista, también lo es el género de experiencias que vivió cada país antes de la implantación de ""la dictadura del proletariado"", y en este sentido mientras que en Europa Central encontramos en las primeras décadas del siglo XX distintas formas de semidemocracias, en Rusia la [PET_BOUNDARY]Autocracia[PET_BOUNDARY] zarista siguió gobernando hasta la revolución comunista, con un brevísimo intervalo de meses de imposible democracia liberal",Autocracia,1,Politics,always_euph
