,ID,TEXT,PET,LABEL,EUPH_STATUS
135,135,Báwo ni [PET_BOUNDARY]kòkòrò[PET_BOUNDARY] àrùn kòrónà ṣe ń tàn ká?,kòkòrò,0,sometimes_euph
185,185,": ṣugbọn ẹnu rẹ̀ yika gẹgẹ bi iṣẹ ijoko na, si jẹ igbọnwọ kan on àbọ: ati li ẹnu rẹ̀ ni ohun ọnà gbigbẹ́ wà pẹlu alafo ọ̀na arin wọn, nwọn si dọgba ni igun mẹrẹrin, nwọn kò yika. 32 Ati nisalẹ alafo ọ̀na arin, ayika-kẹkẹ́ mẹrin li o wà: a si so ọpa ayika-kẹkẹ́ na mọ ijoko na; giga ayika-kẹkẹ́ kan si jẹ igbọnwọ kan pẹlu àbọ. 33 Iṣẹ ayika-kẹkẹ́ na si dabi iṣẹ k [PET_BOUNDARY]iho[PET_BOUNDARY] ́; igi idalu wọn, ati ibi iho , ati ibi ipade, ati abukala wọn, didà ni gbogbo wọn. 34 Ifẹsẹtẹ mẹrin li o wà fun igun mẹrin ijoko na: ifẹsẹtẹ na si jẹ ti ijoko tikararẹ̀ papã. 35 Ati loke ijoko na, ayika kan wà ti àbọ igbọnwọ: ati loke ijoko na ẹgbẹgbẹti rẹ̀ ati alafo ọ̀na arin rẹ̀ jẹ bakanna. 36 Ati lara iha ẹgbẹti rẹ̀, ati leti rẹ̀, li o gbẹ́ aworan kerubu, kiniun, ati igi-ọpẹ gẹgẹ bi aye olukuluku, ati iṣẹ ọṣọ yikakiri. 37 Gẹgẹ bayi li",iho,0,sometimes_euph
1257,1257,"Ti doctor bawa ninu group yii ejo e [PET_BOUNDARY]la[PET_BOUNDARY] miloye, ninu OBO lila ati SIGA fifa ewo lo buruju???????",la,1,sometimes_euph
1099,1099,"Nigbati Owa Ajibogun pelu Oba Ijebu-Jesha Agigiri kuro ni Ile-Ife lati wa te Ile Ijesha [PET_BOUNDARY]do[PET_BOUNDARY] , ti onikaluku si pada si Ile-Ife lati lo ko awon eniyan wa si ori ile tire, Lumoko ati Ejemooje je omo Omiranwa ninu awon ti o ba Oba Agigiri wa lati Ile-Ife, won si mo pupo nipa isa agbe bi ti baba won.",do,0,sometimes_euph
300,300,Ọpọlọpọ obinrin ni ko mọ ohun pupọ nipa [PET_BOUNDARY]oju abe[PET_BOUNDARY] wọn eleyii ti awọn oloyinbo n pe ni Vagina.,oju abe,1,always_euph
1726,1726,oponu [PET_BOUNDARY]afofun gbemu[PET_BOUNDARY] oni'fun boto..,afofun gbe mu,1,always_euph
778,778,Ẹ wo bí Dejo Tunfulu tó [PET_BOUNDARY]dágbéré fún ayé[PET_BOUNDARY] ṣe bẹ̀rẹ̀ iṣẹ́ òṣèré...,dágbéré fún ayé,1,always_euph
1785,1785,"Ọjọgbọn naa ni ariwo tawọn eeyan n pa lọtun-un losi kaakiri orileede yii pe awọn fẹ ki atunto waye ko ṣẹyin aidọgba ati irẹjẹ to foju han ninu eto oṣelu ati iṣakoso Naijiria, ati pe ijọba buruku tawọn onṣejọba ti ko kunju oṣuwọn n dari, iṣejọba ti ko peye, iwa imọtara-ẹni-nikan awọn oloṣelu, gbogbo ẹ lo sọ orileede yii [PET_BOUNDARY]edun arinle[PET_BOUNDARY] inlẹ to wa yii.",edun arinle,1,always_euph
620,620,"Hazrat Syed Abdul Hafeez Shad [PET_BOUNDARY]pa ipò dá[PET_BOUNDARY] , (di oloogbe).",pa ipò dá,1,sometimes_euph
1526,1526,E ba mi ki [PET_BOUNDARY]iyá[PET_BOUNDARY] Ajara,iyá,0,sometimes_euph
63,63,"Ninu ofin ti wọn ṣe yii, awọn obinrin ko gbọdọ wọ inu ibi ijọsin ati ile idana, bẹẹ si ni wọn ko faaye gba wọn lati fọwọ kan awọn akẹkọọ miran lasiko ti wọn ba n ṣe [PET_BOUNDARY][PET_BOUNDARY]nkan oṣu[PET_BOUNDARY][PET_BOUNDARY].",nǹkan oṣù,1,always_euph
698,698,"Ko sohun to nibere ti ko kuku ni i lopin, bee ni ko sohun gbogbo to lo soke ti ko ni i wale, bi aaro kan si gbona jojo, yoo [PET_BOUNDARY]rele[PET_BOUNDARY] kanyin naa ni.",re ile,0,sometimes_euph
1346,1346,Asewo yen ma n se [PET_BOUNDARY]iranu[PET_BOUNDARY] pupo ju,iranu,1,sometimes_euph
1110,1110,"Iku oro to pa obinrin omoodun mejilelogun kan, Adenuga Tope lopopona Imalefalaafia, laduugbo Oke- [PET_BOUNDARY]do[PET_BOUNDARY] do , n'ibadan, ti so awon ebi atawon alabaagbe e laduugbo naa sinu ofo ati ironu nla....",do,0,sometimes_euph
2166,2166,Mofe mo boya oferan olorun re ju iru [PET_BOUNDARY]Abe[PET_BOUNDARY] obinrin lo?,Abe,1,sometimes_euph
1080,1080,Omo Odun Melo Lo Ti Bere Si [PET_BOUNDARY]do[PET_BOUNDARY] ko Tabi Omo Odun Melo Lo Ti Bere D'Obo,do,1,sometimes_euph
2386,2386,"Arabinrin ọmọ ilẹ Singapore naa sọ awọn ọna ti obinrin le gba lati le [PET_BOUNDARY]gbadun[PET_BOUNDARY] ibalopọ, pẹlu eemi ati awọn isẹpo ara lasan, eleyii ti o ni ko wọpọ ni awujọ wa.",Igbadun,1,sometimes_euph
1786,1786,Ko̩lo̩run ma so wa d [PET_BOUNDARY]edun arinle[PET_BOUNDARY] nle,edun arinle,1,always_euph
269,269,Jẹjẹrẹ [PET_BOUNDARY]ile ọmọ[PET_BOUNDARY] jẹ aarun to wa ni ipo kẹfa lagbaye eyiti o sa ba ma n ba awọn [PET_BOUNDARY] obinrin [PET_BOUNDARY] finra.,ilé ọmọ obìnrin,1,always_euph
1132,1132,Awọn itọkasi si awọn orisun agbegbe pẹlu idanwo STI ati alaye lori ilera [PET_BOUNDARY]ìbálòpọ̀[PET_BOUNDARY],ìbálòpọ̀,1,sometimes_euph
526,526,Wo ewu tó wà nínú fífi ọ̀sẹ̀ f [PET_BOUNDARY]Ojù ara[PET_BOUNDARY] ra fún ọkùnrin àti obìnrin,Ojù ara,1,sometimes_euph
1109,1109,"Bo tile je pe awon araalu Iju-O [PET_BOUNDARY]do[PET_BOUNDARY] , l’Ondo, niluu Olusegun Agagu so pe adura repete lawon gba ki aburu kan ma le sele lojo naa, ati pe bo ba se pe awon ko gbadura ni, ohun ti yoo sele iba ju bee lo, nise ni awon kan n so pe lara eronpileeni yii gan-an ni nnkan to fa wahala ohun wa.",do,0,sometimes_euph
495,495,"Koda, ọkọ ileesẹ kan to n se omi inu ọra ati onike lo wa ja ọpọlọpọ omi onike sinu sọọbu naa, t [PET_BOUNDARY]iyá ìbèjì[PET_BOUNDARY] ji yoo maa ta.",iyá ìbèjì,0,sometimes_euph
374,374,"Athens ti kuna idu re lodun meje seyin ni September 18, 1990 ninu Ipade 96k IOC ni Tokyo lati gbalejo Awon Idije Igba Oru 1996 eyi to [PET_BOUNDARY]abẹ[PET_BOUNDARY] e ni Atlanta. abe idari Gianna Angelopoulos-Daskalaki, Athens mura fun idu miran, nigba yi fun eto lati gbalejo Awon Idije Igba Oru 2004.",abẹ,0,sometimes_euph
1131,1131,[PET_BOUNDARY]ìbálòpọ̀[PET_BOUNDARY] Okunrin si Okunrin yii je nkan to lewu pupo gege bi “se” Gbogbo iwe ijoba ati adani gbodo ko awon akeko won lati lodi si iwa yi.,ìbálòpọ̀,1,sometimes_euph
1294,1294,Eyin obinrin loni ib [PET_BOUNDARY]ere[PET_BOUNDARY] yi ooo Nje iwo le gba ki ololufe re fi ahon la oju obo re ti e ban sere ife lowo,ere,1,sometimes_euph
2505,2505,Ọpọ nkan lo ti maa ṣẹlẹ ti wọn gbọdọ kọkọ gbe awọn igbese kan ṣaaju ikede Oba to [PET_BOUNDARY]Wàjà[PET_BOUNDARY] .,Wàjà,1,always_euph
1449,1449,Ogun jedi jedi wa fun itoju enikeni to ba n ni inira lati [PET_BOUNDARY]se[PET_BOUNDARY] ìgbọ̀nsẹ̀ [PET_BOUNDARY] [PET_BOUNDARY] ẹ̀ tabi eni ti oju idi re n yo jade.,se ìgbọ̀nsẹ̀,1,always_euph
353,353,"Nitori aidurorege, India bo si [PET_BOUNDARY]abẹ[PET_BOUNDARY] e isejoba taara Oba Alade Britani.",abẹ,0,sometimes_euph
130,130,"Amọ onimọ nipa eto ọgbin ti rọ awọn agbẹ lati ma lọ kuro ni ileto kan si omiran, ti [PET_BOUNDARY]kòkòrò[PET_BOUNDARY] o ba ti ba ire oko wọn jẹ.",kòkòrò,0,sometimes_euph
1174,1174,"Ni 2013, o si wà igbẹmi ara ẹni ni Mapo Afara(마포대교 麻浦大橋) Seoul, protest ti ibalopo [PET_BOUNDARY]ìbálòpọ̀[PET_BOUNDARY] . re to koja wipe, ""Akọ jẹ ọkan ninu awọn eniyan!""",ìbálòpọ̀,0,sometimes_euph
802,802,"O ma se o, omo yen ti [PET_BOUNDARY]gbe emi mi[PET_BOUNDARY] i",gbe emi mi,1,always_euph
2115,2115,Ijọba ipinlẹ Eko ti gbe ẹnu ọna abawọle ile [PET_BOUNDARY]Itura[PET_BOUNDARY] Quilox ti pa laisun ọdun Keresimesi.,Itura,0,sometimes_euph
2033,2033,A le pe n[PET_BOUNDARY]nkan osu[PET_BOUNDARY] l [PET_BOUNDARY]Alejo[PET_BOUNDARY] ti awon obinrin maa n ri ti won ba ti balaga,Alejo,1,sometimes_euph
1116,1116,"Bi mo se fi bi sile, ti mo ni kin jade lo we, ni mo ri sisi olomi loyan, ni se lon be mi, Ha!, what is left ne [PET_BOUNDARY]do[PET_BOUNDARY] to do , ni o jade ni enu mi, ani mi o le fi ara gbaa moo, iwo fun mi ni omi omu ti o ti kan mu, owan wa bami ni oni ojo mondi, youuu mustt be madd ni mo pariwo si lori!.",do,0,sometimes_euph
2421,2421,Ẹgbẹ agbabọọlu Football naa si lo gba ipo kinni ninu idije [PET_BOUNDARY]Ere[PET_BOUNDARY] idaraya naa to waye yika Naijiria eyi to ko ogo ati oriire nla ba ileẹkọ ati awọn akẹkọọ elere idaraya naa.,Ere,0,sometimes_euph
1104,1104,Ajibogun ati egbon re Agigiri ni won jo lo te ile Ijesha [PET_BOUNDARY]do[PET_BOUNDARY] ti onikaluku si ni ipnle tire.,do,0,sometimes_euph
854,854,O [PET_BOUNDARY]ta teru nipa[PET_BOUNDARY],ta téru ní ìpá,1,always_euph
2152,2152,Mo feran ki OBINRIN nirun l [PET_BOUNDARY]Abe[PET_BOUNDARY],Abe,1,sometimes_euph
1169,1169,"Àwòrán oníhòòhò: Àwọn fídíò [PET_BOUNDARY]ìbálòpọ̀[PET_BOUNDARY] ọ̀, àwọn àwòrán ìṣekúṣe, tàbí àwọn ìwé tí wọ́n dìídì ṣe tó ń mú kí ọkàn fà sí ìṣekúṣe.",ìbálòpọ̀,1,sometimes_euph
1087,1087,"Eni [PET_BOUNDARY]do[PET_BOUNDARY] bo lekan to gen lese, o ti lowo asewo lowo ni",do,1,sometimes_euph
790,790,"Anuoluwapo, akẹkọọ Fasiti Ilọrin, [PET_BOUNDARY]gbẹmi[PET_BOUNDARY] ara rẹ",gbe emi mi,1,always_euph
518,518,Ìdí tó fi dára láti máa fi omi nìkan fọ [PET_BOUNDARY]Ojù ara[PET_BOUNDARY],Ojù ara,1,sometimes_euph
64,64,Òògùn lílò àti àwọn nkan mìí tó le mú kí [PET_BOUNDARY]nkan oṣù[PET_BOUNDARY] obìnrin dáwọ́ dúró láìpé ọjọ́,nǹkan oṣù,1,always_euph
1574,1574,"Eyi lo mu ki gbajumọ osere tiata kan lagbo awọn osere lede Yoruba, Toyin Adegbola, ti ọpọ eeyan mọ si Toyi [PET_BOUNDARY]asewo[PET_BOUNDARY] wo to re Mecca, fi yari nile itaja igbalode kan, ShopRite to wa ni Ring Road nilu Ibadan.",asewo,1,always_euph
8,8,": idajọ rẹ̀ mbẹ ni gbogbo aiye. 8 O ti ranti majẹmu rẹ̀ lailai, ọ̀rọ ti o ti pa li aṣẹ fun ẹgbẹrun iran. 9 Majẹmu ti o ba Abrahamu dá, ati ibura rẹ̀ fun Isaaki; 10 O si gbé eyi na kalẹ li ofin fun Jakobu, ati fun Israeli ni majẹmu aiyeraiye. 11 Pe, iwọ li emi o fi ilẹ Kenaani fun, ipin ilẹ-ini nyin. 12 Nigbati o ṣe pe kiun ni nwọn wà ni iy [PET_BOUNDARY]Àlejò[PET_BOUNDARY] tõtọ, diẹ kiun, nwọn si ṣe alejo ninu rẹ̀. 13 Nigbati nwọn nlọ lati orilẹ-ède de orilẹ-ède, lati ijọba kan de ọdọ awọn enia miran; 14 On kò jẹ ki ẹnikẹni ki o ṣe wọn ni iwọsi: Nitõtọ, o ba awọn ọba wi nitori wọn; 15 Pe, Ẹ máṣe fi ọwọ kan ẹni-ororo mi ki ẹ má si ṣe awọn woli mi ni ibi, 16 Pẹlupẹlu o pè ìyan wá si ilẹ na: o ṣẹ́ gbogbo ọpá onjẹ. 17 O rán ọkunrin kan lọ siwaju wọn; ani Josefu",Àlejò,0,sometimes_euph
533,533,"Gẹ́gẹ́ bí onímọ̀ kan tí wí, omi nìkan ló yẹ ká máa fi [PET_BOUNDARY]Ojù ara[PET_BOUNDARY] ara wa nítorí àwọn ìdí wọn yìí:",Ojù ara,1,sometimes_euph
723,723,"Bakanna ni taba so wipe,iya eleko tabi lagbaja ti [PET_BOUNDARY]rorun are mabo[PET_BOUNDARY] ’ eleyi tumo si wipe eni to ti ku ti aolerimo, tori wipe orun je ibi ti eniyan nlo ti kii pada.",rorun are mabo,1,always_euph
265,265,"Wo [PET_BOUNDARY]obìnrin[PET_BOUNDARY] tó ní ojú ara méjì, [PET_BOUNDARY] ilé ọmọ [PET_BOUNDARY] méjì àti ẹsẹ̀ mẹ́rin",ilé ọmọ obìnrin,1,always_euph
608,608,"Olóyè Olúfẹlá Ọbáfúnmiláyọ̀ tàbí ""Fẹlá"" Ṣówándé MBE tí wọ́n bí ní ọjọ́ọ́ kọkàndínlọ́gbọ̀n osù Karùn-ún ọdún 1905, tí ó sì [PET_BOUNDARY]papò da[PET_BOUNDARY] ní ọjọ́ Kẹtàlá oṣù Kẹta ọdún 1987.",pa ipò dá,1,sometimes_euph
2427,2427,"Ẹni ti mo n wo niwaju mi bii awokọse r [PET_BOUNDARY]Ere[PET_BOUNDARY] ni Tobi Amusan to maa n sare lori ọdan, mo si fẹ ga julọ ninu ere idaraya.”",Ere,0,sometimes_euph
570,570,"Ìgbìmọ̀ amúṣẹ́ṣe ààrẹ lórí Covid-19 (PTF), ìyẹn ìgbìmọ náà wà fún sísọ ìlànà ètò ìjọba láti dẹ́kun ìtànkálẹ̀ ààrùn Covid-19, ti fí nọ́mbà ìwé ìrìnà ènìyàn ẹgbẹ̀rún ti kò tẹ̀lé ìlànà ìjọba lórí [PET_BOUNDARY]ìrìn àjò[PET_BOUNDARY]  síta.",rin ìrìn àjò,0,sometimes_euph
446,446,mo nigbagbo pe Adeolu ti [PET_BOUNDARY]fẹ́ra kù[PET_BOUNDARY],fẹ́ra kù,1,sometimes_euph
2552,2552,Ikú tún ṣọṣẹ́! Àgbà òṣèré Yorùbá míì ti [PET_BOUNDARY]dágbére[PET_BOUNDARY] fáyé!,Da gbere fun aye,1,always_euph
421,421,"Ọpọlọpọ awọn itọju oriṣiriṣi wa fun akàn [PET_BOUNDARY]igbaya[PET_BOUNDARY], da lori idibajẹ ati iru akàn ti o wa. Isẹ abẹ jẹ aṣayan kan, pẹlu mastectomy ti a lo lati yọ gbogbo [PET_BOUNDARY] igbaya [PET_BOUNDARY] ati lumpectomy ni anfani lati ṣetọju diẹ ninu [PET_BOUNDARY] igbaya [PET_BOUNDARY]. Awọn itọju eyiti o fojusi awọn sẹẹli alakan ati ifọkansi lati dinku wọn ni a nilo nigbagbogbo - radiotherapy ati chemotherapy, fun apẹẹrẹ, bii itọju oogun ti a fojusi ati itọju homonu.",àyà or igbaya,1,sometimes_euph
1107,1107,"1 AWỌN Filistini si ko gbogbo ogun wọn jọ si Afeki: Israeli [PET_BOUNDARY]do[PET_BOUNDARY] do ni ibi isun omi ti o wà ni Jesreeli. 2 Awọn ijoye Filistini si kọja li ọrọrun ati li ẹgbẹgbẹrun; Dafidi ati awọn ọmọkunrin rẹ̀ pẹlu Akiṣi si kẹhin. 3 Awọn ijoye Filistini si bere wipe, Kini awọn Heberu nṣe nihinyi?",do,0,sometimes_euph
1862,1862,"[PET_BOUNDARY]Aarun ko gbo oogun[PET_BOUNDARY] kii se arun ti eniyan le ko nipa, bi ba owo tabi wi wo aso kan naa",Aarun ko gbo oogun,1,always_euph
1037,1037,Ki [PET_BOUNDARY]lò[PET_BOUNDARY] de ti e fi n lo redio ti a sese ra?,lò,0,sometimes_euph
267,267,"""Awoͅn [PET_BOUNDARY]eniyan[PET_BOUNDARY] n sͅe ipolowo [PET_BOUNDARY] ile ọmọ [PET_BOUNDARY] tita lori ayelujara ati afihan aworan rẹ lori titi, ti woͅn a si fi noͅmba woͅn sibeͅ""",ilé ọmọ obìnrin,1,always_euph
733,733,"Haa,irawo nla lo, Oluwatobiloba Adejoke Ewatomi Ajibulu ti [PET_BOUNDARY]re wale asa[PET_BOUNDARY] a,odi gbe odi arinnako,otun doju ala ka to rira,gbogbo ipapo Woli egba eku ara Fe raku eni rere to lo.",re wale asa,1,always_euph
311,311,[PET_BOUNDARY]oju abe[PET_BOUNDARY] obinrin kii run bakan naa,oju abe,1,always_euph
1374,1374,o ti [PET_BOUNDARY]ro efo[PET_BOUNDARY] ife [PET_BOUNDARY] fun [PET_BOUNDARY] je,ro efo fun,1,sometimes_euph
780,780,"Inu ọfọ ati ibanujẹ nla ni awọn eeyan obinrin yii, Abilekọ Gloria Chiaka Aderibigbe, ṣi wa bayii, pẹlu bi obinrin naa ṣe [PET_BOUNDARY]dagbere faye[PET_BOUNDARY] lọjọ ọdun Keresimesi to kọja, lẹyin to bi ibeji tan. Ẹnikan to sọ iṣẹlẹ iku Iyaabeji yii di mimọ loju opo Fesibuuku, Nancy Chika, to jẹ aburo obinrin naa, ṣalaye pe ọdun kẹwaa ree ti Abilekọ Aderibigbe ti ṣe igbeyawo to si ti n woju Oluwa fun ọmọ rere.",dágbéré fún ayé,1,always_euph
837,837,"Ní ọjọ́ kẹta oṣù kẹrin, Nàìjíríà fìdí ìṣẹ̀lẹ̀ tuntun mẹ́ẹ̀ẹ́dọ́gbọ̀n múlẹ̀: mọ́kànlá ní Ìpínlẹ̀ Èkó, mẹ́fà ní Ìpínlẹ̀ Ọ̀ṣun, mẹ́ta ní Àbújá, mẹ́ta ní Ìpínlẹ̀ Ẹdó, ẹyọkan ní Ìpínlẹ̀ Oǹdó àti ẹyọkan ní Ìpínlẹ̀ Ọ̀yọ́. Wọ́n tún ṣe ìkéde pé wọ́n dá ènìyàn márùn-ún sílẹ̀ ní ilé ìwòsàn tí ènìyàn méjì si jẹ́ [PET_BOUNDARY]aláìsí[PET_BOUNDARY]. Orílẹ̀-èdè Nàìjíríà ṣe ìkéde pé àwọn ti mọ̀ dájú nípa àwọn ènìyàn tí ó tó 6700 tí wọ́n ti ní ìfarakanra pẹ̀lú àwọn tí wọ́n ti kó àrùn COVID-19 àti wí pé àwọn ń topasẹ̀ àwọn ènìyàn tí ó tó ìda lọ́nà mọ́kànléláàádọ́rin tí wọ́n sì ń ṣàyẹ̀wò fún iye ènìyàn tí ó tó 4000 àti wí pé àwọn ti ní ilé àyẹ̀wò tí ó tó mẹ́jọ.",se alaisi,1,sometimes_euph
955,955,Ọkùnrin kan [PET_BOUNDARY]jáde láyé[PET_BOUNDARY] bó ṣe gba ìròyìn ikú aya rẹ̀,jáde láyé,1,always_euph
2011,2011,Se lo fe fi ife [PET_BOUNDARY]pa[PET_BOUNDARY] mi,pa,1,sometimes_euph
27,27,"17 Fi ọ̀pọlọpọ ba iranṣẹ rẹ ṣe, ki emi ki o le wà lãye, ki emi ki o le ma pa ọ̀rọ rẹ mọ́. 18 Là mi li oju, ki emi ki o le ma wò ohun iyanu wọnni lati [PET_BOUNDARY]Àlejò[PET_BOUNDARY] ofin rẹ. 19 Alejo li emi li aiye: máṣe pa àṣẹ rẹ mọ́ fun mi. 20 Aiya mi bù nitori ifojusọna si idajọ rẹ nigbagbogbo. 21 Iwọ ti ba awọn agberaga wi, ti a ti fi gégun, ti o ti ṣina kuro nipa aṣẹ rẹ. 22 Mu ẹ̀gan ati àbuku kuro lara mi; nitoriti emi ti pa ẹri rẹ mọ́. 23 Awọn ọmọ-alade joko pẹlu, nwọn nsọ̀rọ mi: ṣugbọn iranṣẹ rẹ nṣe àṣaro ninu ilana rẹ: 24 Ẹri rẹ pẹlu ni didùn-inu mi ati ìgbimọ mi.",Àlejò,0,sometimes_euph
2181,2181,"Victoria Murphy sọ pe eyi ni se pelu awọn ifihan aibanujẹ ti Charles ninu awọn fiimu nipa [PET_BOUNDARY]Ibasepo[PET_BOUNDARY] rẹ pẹlu iyawo re akọkọ, Diana, Ọmọ-binrin ọba ti Wales, ti o ku ninu jamba ọkọ ayọkẹlẹ kan ni Oṣu Kẹjọ ọdun 1997.",Ibasepo,0,sometimes_euph
0,0,"Ni ana, Taiwo, ẹ̀gbọ́n Funke, ni pe ikun e n ro oun. Nigbati o di aro oni, o ni pe [PET_BOUNDARY]Àlejò[PET_BOUNDARY] í àlejò rẹ̀ lale ánà.",Àlejò,1,sometimes_euph
2376,2376,Ọkọ atiyawo aṣẹṣẹgbe kan ti wọn n ṣe isinmi [PET_BOUNDARY]Igbadun[PET_BOUNDARY] lẹyin iyawo ti di awati nilẹ Greece lẹyin ti ojo arọọrọda kan eyi to di omiyale gbe odidi ile ti wọn wa ninu rẹ lọ.,Igbadun,0,sometimes_euph
310,310,Orisirisi ni ẹya [PET_BOUNDARY]oju abe[PET_BOUNDARY] obinrin,oju abe,1,always_euph
2002,2002,O fe fi ibalapo [PET_BOUNDARY]pa[PET_BOUNDARY] mi,pa,1,sometimes_euph
1744,1744,Manchester United Lule lowo Liverpool pelu ami ayo meje si odo [PET_BOUNDARY]oloju eja[PET_BOUNDARY] ! Shi ooo Oloju eja!.. 🤣🤣🤣,oloju eja,1,always_euph
1764,1764,"[PET_BOUNDARY]akara[PET_BOUNDARY] iya ati ọmọ naa [PET_BOUNDARY] tu sepo [PET_BOUNDARY] lasiko ti awọn ọlọpaa n yẹ ẹru wọn wo ni opopona Itamaga si Ikorodu, niluu Eko.",Àkàrà tu sépo,1,sometimes_euph
1199,1199,"Gege bi [PET_BOUNDARY]ajosepo[PET_BOUNDARY] re pelu Pasuma, awon eniyan gba wi pe boya Pasuma lo n jasi awon asa tuntun naa . Sugbon omokunrin naa ti salaye bi oro se ri gan.",ajosepo,0,sometimes_euph
471,471,"Lati igba naa si lo ti pa foonu, igbakuugba ta ba si pe e, epe lo maa n sẹ fun gbogbo w [PET_BOUNDARY]iyá ìbèjì[PET_BOUNDARY] eji mọ pe n ko sọnu, o mọ ibi to le wa mi si, o wu lo ko awọn ọmọ sa fun mi.”",iyá ìbèjì,0,sometimes_euph
888,888,"Loru mọju ọjọ kọkanlelogun, oṣu Kejila, ọdun naa, ti i ṣe ọjọ kẹsan-an ti Ṣọun Ogbomọ [PET_BOUNDARY]wàjà[PET_BOUNDARY] aja, l’Aṣigangan tilẹ Igangan, Ọba Abdul-Azeez Adeoye Lawuyi, naa tẹle e.",wàjà,1,always_euph
894,894,"Lọjọ Aiku, Sannde, ọjọ kẹrinlelogun, oṣu Keje, ọdun 2022, lọba nla to jẹ igbakeji alaga igbimọ awọn lọbalọba i [PET_BOUNDARY]dakẹ́[PET_BOUNDARY] ẹ Ọyọ dakẹ sileewosan University College Hospital, UCH, n’Ibadan. O to bii oṣu meloo kan ti ojojo ti n ṣogun Ọba Adekunle, lati bii ọsẹ meji ni wọn ti da a duro si UCH, kọlọjọ too de ba a nibẹ lọsan-an ọjọ Aiku.",dakẹ́,1,sometimes_euph
2203,2203,"Abilekọ Adeọla Akọgun to jẹ osisẹ ijọba ba BBC Yorùbá sọrọ lori igbese naa sọ pe ‘igbesẹ̀ to dara ni ijọba gbe, amọ obinrin nilo ọdun kan lati faramọ ọmọ ti wọn sẹsẹ bi naa [PET_BOUNDARY]Ibasepo[PET_BOUNDARY] epo to dan mọran le wa laarin wọn'.",Ibasepo,0,sometimes_euph
1155,1155,Báwo ló ṣe yẹ kí [PET_BOUNDARY]ìbálòpọ̀[PET_BOUNDARY] ̀ pẹ́ tó láàrin tọkọ-taya?,ìbálòpọ̀,1,sometimes_euph
1058,1058,Kabo sinu ile oko di [PET_BOUNDARY]do[PET_BOUNDARY],do,1,sometimes_euph
2208,2208,"Gbogbo ile papa julo eyin obinrin,ti iyawo baloyun,tabu ko go gbogbo ara gba [PET_BOUNDARY]Ibasepo[PET_BOUNDARY] ,tio nife so ni gbogbo igba ,ti ara okunrin sin gbefuke mini orufe okunrin na lese,iberemi niyi",Ibasepo,1,sometimes_euph
1869,1869,[PET_BOUNDARY]Ori e dáa[PET_BOUNDARY] a lórùn e̩,Ori e dáa,1,always_euph
861,861,"Awọn ọba to ti kọkọ [PET_BOUNDARY]wàjà[PET_BOUNDARY] laarin asiko naa ni Ajoriwin tilu Igbẹti, Ṣọun ti Ogbomọṣọ, Olubadan tilẹ Ibadan, Aṣigangan ti Igangan, Alaafin Ọyọ ati Onijẹru ti Ijẹru, bo tilẹ jẹ pe wọn ti fi Olubadan tuntun jẹ ni nnkan bii oṣu mẹrin sẹyin.",wàjà,1,always_euph
1578,1578,Olopa ti je [PET_BOUNDARY]obi[PET_BOUNDARY] lowo odanran na,obi,1,sometimes_euph
467,467,"[PET_BOUNDARY]iyá ìbèjì[PET_BOUNDARY] jewo foko e pe oun ko lo lomo toun bi, lo ba daku",iyá ìbèjì,0,sometimes_euph
2373,2373,"Eyi ko dara rara. Isi ni pe ojuṣe tọkọ-taya ni ọrọ ibalopọ wọn jẹ. Itẹlọrun at [PET_BOUNDARY]Igbadun[PET_BOUNDARY] un si ni yoo ti ẹyin rẹ yọ, ti awọn mejeeji ba jọ ṣiṣẹ pọ.",Igbadun,0,sometimes_euph
1992,1992,"Ọgbẹni Matthew toun naa jẹ ọkan lara awọn ayalegbe ibi ti iṣẹlẹ naa ti waye sọ pe niṣoju oun niṣẹlẹ ọhun fi waye, ati pe ariwo lasan lawọn mejeeji n [PET_BOUNDARY]pa[PET_BOUNDARY] a mọ ara wọn telẹ, nigba to ya ni oloogbe ba gbiyanju lati gbe mọto rẹ kuro nibi to n bi Taiwo ninu, lai mọ pe ọbẹ wa lọwọ Taiwo, to si fi gun un pa.",pa,0,sometimes_euph
842,842,"Dokita Ọlajumọkẹ ni, biotilẹjẹ wipe ẹni tarun yii ran lọ sọrun ni ibudo ẹkọsẹ isegun fasiti Ọbafẹmi Awolọwọ nilu Ile ifẹ, wa lati ipinlẹ Ondo, o se pataki lati tete fi gbogbo awọn to fara kanra lọna kan tabi omiran pẹlu [PET_BOUNDARY]alaisi[PET_BOUNDARY] naa sabẹ aabo, ki arun naa to tan kale-n-kako.",se alaisi,1,sometimes_euph
1067,1067,Kini an [PET_BOUNDARY]do[PET_BOUNDARY] ninu obo taani kile oma mo,do,1,sometimes_euph
442,442,mo fura pe Bimpe ti [PET_BOUNDARY]gbayan[PET_BOUNDARY] mi,gbe ayán mí,1,sometimes_euph
730,730,"Eku orire ojo ibi yin, a [PET_BOUNDARY]dupe[PET_BOUNDARY]  lowo Olorun[PET_BOUNDARY] fun igbe aye [PET_BOUNDARY] rere ti e gbe nile aye",dúpé̩ fun igbe ayé dara dara,0,sometimes_euph
